time,joint_name,joint_state,joint_reference,joint_torque
1734689146.9327848,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.58481214487329,2.2939031154851937,0.8616519331878361,0.0,0.0,0.0,0.0,-1.58481214487329,2.2939031154851937,0.8616519331878361,0.0,0.0,0.0,0.0,-1.58481214487329,2.2939031154851937,0.8616519331878361,0.0,0.0,0.0,0.0,-1.58481214487329,2.2939031154851937,0.8616519331878361,0.0,0.0,0.0","0.8356074543357221,0.0,-0.28891268021947414,-1.0044757372309956,-0.008714160133045747,0.0,0.0,0.8513977488196104,-1.0178110050729539,-0.9308274401553095,-0.009044925021633008,-0.9940511522765556,1.020614512314265,-1.0034589559802216,1.028315059632698,-1.0012457383576414,0.0,0.8835070777967514,-0.9354676025546528,0.8341875320516605,-0.9336983249449664,1.0437763481587594,-0.006349134335996043,-0.9327913999570518,-1.0233834136237363,-0.031612294471033774,-1.0103044548907043,0.8480706380294222"
1734689147.033964,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0,0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0,0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0,0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0","0.8356074543357221,0.0,-0.28891268021947414,-1.0044757372309956,-0.008714160133045747,0.0,0.0,0.8513977488196104,-1.0178110050729539,-0.9308274401553095,-0.009044925021633008,-0.9940511522765556,1.020614512314265,-1.0034589559802216,1.028315059632698,-1.0012457383576414,0.0,0.8835070777967514,-0.9354676025546528,0.8341875320516605,-0.9336983249449664,1.0437763481587594,-0.006349134335996043,-0.9327913999570518,-1.0233834136237363,-0.031612294471033774,-1.0103044548907043,0.8480706380294222"
1734689147.03948,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6290916046675994, -0.2619779296484266, 1.487852787056143, 0.579596749791448, -0.3818921078025346, -0.2735529803538306, -0.11681211623662513, 0.670605392487337, -0.2525632462027838, 1.381954899906109, 0.41660709036341714, 0.05577214558637067, -0.0577250973783352, 0.004356717140444388, 0.41952696307635584, -0.21558417594133683, 1.4553082123142973, 0.505559248639714, -0.6799862988547112, -0.1666128590443927, -0.2730810050130037, 0.6046422079671867, -0.21352200616096617, 1.745744035787606, 0.5409382359011596, -0.23679907923929555, -0.4864762180775797, -0.09037268329014658","0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0,0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0,0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0,0.0,-1.5848100643674172,2.2939013788674782,0.8616532081783204,0.0,0.0,0.0","0.8823456885226502,0.8352785675907045,-0.9268744264375162,1.0419378431489181,-1.0056359202201401,-0.9887085721473121,-0.010261026787849728,1.0203795847478934,0.8480991248649989,-0.9272432513583229,1.0311737631453572,-0.2891631907570874,-0.9988630989957468,1.528401894934639e-05,1.0275003123942799,0.8498270918755819,-0.935622508412172,0.0,-1.00159169375151,-1.0154752984685025,0.00016970229319972498,1.0256084216178796,0.8332632445013214,-0.9292535276148997,1.021642855007529,-0.995851882213507,-0.9919810633364319,-0.008223094140429052"
1734689147.1331873,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0,0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0,0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0,0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0","0.8352785675907045,1.0311737631453572,-0.2891631907570874,-0.9887085721473121,-0.008223094140429052,1.021642855007529,1.0419378431489181,0.8480991248649989,-0.9988630989957468,-0.9268744264375162,1.528401894934639e-05,-0.995851882213507,1.0203795847478934,-1.0154752984685025,1.0275003123942799,-1.0056359202201401,1.0256084216178796,0.8823456885226502,-0.9292535276148997,0.8332632445013214,-0.935622508412172,0.0,-0.010261026787849728,-0.9272432513583229,-0.9919810633364319,0.00016970229319972498,-1.00159169375151,0.8498270918755819"
1734689147.1870048,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6339197696947441, -0.2629024146873915, 1.4862646299742721, 0.5825509189667253, -0.38337331051278856, -0.27354228070318953, -0.11681997417873724, 0.6753777429796122, -0.2530330522947244, 1.3795123239915412, 0.4198799631869097, 0.055771536981746195, -0.05805760742255206, 0.004351722945489911, 0.4236272279270281, -0.21589187621238803, 1.4529802602759565, 0.5090484242970792, -0.6827778630855796, -0.16757634477902972, -0.27617299919231453, 0.6095716330838554, -0.21462873234547253, 1.745340941234197, 0.5424667649121453, -0.23722476204769016, -0.4864573446348315, -0.09145741160422993","0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0,0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0,0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0,0.0,-1.584807983863901,2.2938996422484563,0.8616544831724675,0.0,0.0,0.0","0.0,0.8353977644507052,-0.9288983025083325,0.0,-1.003444902939117,-1.0145590808828826,-0.021730922609347496,1.0215579374132897,0.8480838825096891,-0.933088855462108,0.0,-0.28907787445142574,-1.0359503248252837,-0.00013620439992536148,1.0267446179641755,0.8505485292661769,-0.9331947173458831,1.0266633120459159,-1.0161278375735714,-0.9942260353611408,-0.027159901024502966,0.0,0.8337602841192155,-0.9348518123121676,0.0,-0.9930252305252532,-1.0224961444910614,-0.007430464221542192"
1734689147.2334275,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848059033627415,2.2938979056281275,0.8616557581702784,0.0,0.0,0.0,0.0,-1.5848059033627415,2.2938979056281275,0.8616557581702784,0.0,0.0,0.0,0.0,-1.5848059033627415,2.2938979056281275,0.8616557581702784,0.0,0.0,0.0,0.0,-1.5848059033627415,2.2938979056281275,0.8616557581702784,0.0,0.0,0.0","0.8353977644507052,0.0,-0.28907787445142574,-1.0145590808828826,-0.007430464221542192,0.0,0.0,0.8480838825096891,-1.0359503248252837,-0.9288983025083325,-0.00013620439992536148,-0.9930252305252532,1.0215579374132897,-0.9942260353611408,1.0267446179641755,-1.003444902939117,0.0,0.0,-0.9348518123121676,0.8337602841192155,-0.9331947173458831,1.0266633120459159,-0.021730922609347496,-0.933088855462108,-1.0224961444910614,-0.027159901024502966,-1.0161278375735714,0.8505485292661769"
1734689147.3347492,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0,0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0,0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0,0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0","0.8353977644507052,0.0,-0.28907787445142574,-1.0145590808828826,-0.007430464221542192,0.0,0.0,0.8480838825096891,-1.0359503248252837,-0.9288983025083325,-0.00013620439992536148,-0.9930252305252532,1.0215579374132897,-0.9942260353611408,1.0267446179641755,-1.003444902939117,0.0,0.0,-0.9348518123121676,0.8337602841192155,-0.9331947173458831,1.0266633120459159,-0.021730922609347496,-0.933088855462108,-1.0224961444910614,-0.027159901024502966,-1.0161278375735714,0.8505485292661769"
1734689147.3398612,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6389682848916136, -0.26394423664093747, 1.4845756013963651, 0.5872040872456674, -0.38534311378969566, -0.27610078680932126, -0.12018452007653302, 0.6802753036299451, -0.2535401418586565, 1.376497323363676, 0.42674841452695933, 0.055776302841769265, -0.061845170074740885, 0.004350341263847923, 0.4279348637996465, -0.21592495636029962, 1.4501698060612176, 0.5138574537363656, -0.6845196994519505, -0.16974447977436657, -0.27615507925261795, 0.6147385932964591, -0.21563926456821392, 1.7443030621004958, 0.5474723710700724, -0.23719404736091754, -0.4898658863517751, -0.09227420352836724","0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0,0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0,0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0,0.0,-1.5848038228639385,2.2938961690064916,0.8616570331717526,0.0,0.0,0.0","0.8824144733781182,0.8369232979313478,-0.9241753974256375,1.0293756916058545,-1.0051437933348808,-0.9895939910939165,-9.026584356682577e-05,1.019977641134871,0.8485548823818225,-0.9271622552119475,1.032699071443697,-0.28905541076126484,-1.002463503942087,-4.857008731467216e-05,1.0249922577634838,0.8500213322459259,-0.9338535371769916,1.0371583441215966,-1.0083677248068994,-1.0055348309372087,-0.030888424913405963,1.0247885597710018,0.8330674508330872,-0.9288946150986339,1.0204998199633448,-0.9953072966459852,-0.9911894141467023,-0.008150915601068617"
1734689147.4337704,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0,0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0,0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0,0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0","0.8369232979313478,1.032699071443697,-0.28905541076126484,-0.9895939910939165,-0.008150915601068617,1.0204998199633448,1.0293756916058545,0.8485548823818225,-1.002463503942087,-0.9241753974256375,-4.857008731467216e-05,-0.9953072966459852,1.019977641134871,-1.0055348309372087,1.0249922577634838,-1.0051437933348808,1.0247885597710018,0.8824144733781182,-0.9288946150986339,0.8330674508330872,-0.9338535371769916,1.0371583441215966,-9.026584356682577e-05,-0.9271622552119475,-0.9911894141467023,-0.030888424913405963,-1.0083677248068994,0.8500213322459259"
1734689147.453328,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6438473149140664, -0.2649100993184126, 1.4834635047021667, 0.5888740436637727, -0.3862729952835666, -0.2760219702029163, -0.12208571787969724, 0.6850282849739289, -0.2540076023060882, 1.3740415397285446, 0.4298633746802656, 0.05580868992468613, -0.062033704329702566, 0.004349919856144524, 0.43207450438438233, -0.2160561771363012, 1.4474496733166111, 0.5166232263099912, -0.6888664717838289, -0.17065687777438665, -0.2811338638323324, 0.6196289095590481, -0.21675759426636176, 1.7438589595854133, 0.549071730660299, -0.23773494884664537, -0.48982020561138384, -0.09346957831211888","0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0,0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0,0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0,0.0,-1.5848017423674918,2.2938944323835484,0.8616583081768905,0.0,0.0,0.0","0.8841299176601254,0.8370372930793291,-0.9271448200947604,0.0,-1.0009272959819624,-1.0179790940601305,-0.022090181952478236,1.021175860265852,0.8482299804342435,-0.9328964461206819,0.0,-0.2890014044756534,-1.037016999842482,-1.4182257437163059e-05,1.0271066232068364,0.8507746592207609,-0.9351192769464931,1.0481946689822834,-0.9980676325956062,-1.016468384323575,0.0001776887264223248,0.0,0.8336994456278293,-0.9351156663557362,0.0,-0.9930573768032717,-1.0210247805988342,-0.006207661395836701"
1734689147.5332453,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.5950668291941934, -0.25432098550119253, 1.5017944870710753, 0.5432325014335362, -0.37191901231666247, -0.2672104709605412, -0.10883108197426417, 0.6368419654576929, -0.24950121244399437, 1.4005149649697461, 0.38435299764192443, 0.055720551544600205, -0.04701176053290368, 0.0057825128844166684, 0.3898915346844376, -0.2143098108309216, 1.4744327397820465, 0.4764029445362761, -0.6572743010025928, -0.16118274703585822, -0.25540673090657595, 0.5692995647150179, -0.20644846676762896, 1.7516752506690612, 0.5130226995723008, -0.23434806524713636, -0.4703147257789668, -0.08362290421177043","0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0,0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0,0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0,0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0","0.8370372930793291,0.0,-0.2890014044756534,-1.0179790940601305,-0.006207661395836701,0.0,0.0,0.8482299804342435,-1.037016999842482,-0.9271448200947604,-1.4182257437163059e-05,-0.9930573768032717,1.021175860265852,-1.016468384323575,1.0271066232068364,-1.0009272959819624,0.0,0.8841299176601254,-0.9351156663557362,0.8336994456278293,-0.9351192769464931,1.0481946689822834,-0.022090181952478236,-0.9328964461206819,-1.0210247805988342,0.0001776887264223248,-0.9980676325956062,0.8507746592207609"
1734689147.5900857,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","0.6488653289025272, -0.2657553307076279, 1.4818793055910806, 0.5935461367995192, -0.3862314129451967, -0.27916521256217397, -0.12323477443767139, 0.689892164979395, -0.25453403714507683, 1.3710277282191239, 0.43663788496145006, 0.0558102926017332, -0.0657930652846348, 0.004348501542162708, 0.4363512630046147, -0.21648479482049066, 1.4451520004713378, 0.5193366878114567, -0.6916714328362872, -0.17079747036103843, -0.28443552673476624, 0.6247353136876264, -0.21776190599997847, 1.7427255463034488, 0.554280126538055, -0.23776763506529797, -0.4931062099804855, -0.09413750128918785","0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0,0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0,0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0,0.0,-1.5847996618734017,2.2938926957592987,0.8616595831856912,0.0,0.0,0.0","0.8827514559154589,0.8364918003730154,-0.9195368995082623,1.016991777242819,-0.9996102807875116,-0.988859231254305,-0.01938843359668264,1.0197242229098182,0.8486506717262564,-0.9273004999146647,1.0311072465027415,-0.288719114152131,-1.0010269332957142,-6.059106010432025e-06,1.0251432986642253,0.8501927565867292,-0.9345927975069184,1.0353866154095994,-1.0119076764966577,-1.0077683281462522,-0.03614895782189113,1.024220586767742,0.832673342017251,-0.9293279524719404,1.020183621923576,-0.9968965922280636,-0.9873430698938914,-0.008484606482133365"
